Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2025-02-04 18:18:12,"Legs 75H",43m,"Squat (Barbell)",5,115.0,13,0,0,,,9.5
2025-02-04 18:18:12,"Legs 75H",43m,"Romanian Deadlift (Dumbbell)",1,80.0,16,0,0,"",,9
2025-02-04 18:18:12,"Legs 75H",43m,"Romanian Deadlift (Dumbbell)",2,80.0,16,0,0,,,9
2025-02-04 18:18:12,"Legs 75H",43m,"Romanian Deadlift (Dumbbell)",3,80.0,17,0,0,,,9.5
2025-02-04 18:18:12,"Legs 75H",43m,"Romanian Deadlift (Dumbbell)",4,80.0,17,0,0,,,9.5
2025-02-04 18:18:12,"Legs 75H",43m,"Standing Calf Raise (Barbell)",1,155.0,12,0,0,"",,9.5
2025-02-04 18:18:12,"Legs 75H",43m,"Standing Calf Raise (Barbell)",2,155.0,11,0,0,,,9
2025-02-04 18:18:12,"Legs 75H",43m,"Standing Calf Raise (Barbell)",3,155.0,12,0,0,,,9
2025-02-04 18:18:12,"Legs 75H",43m,"Standing Calf Raise (Barbell)",4,155.0,11,0,0,,,9
2025-02-04 18:18:12,"Legs 75H",43m,"Cable Pull Through",1,40.0,14,0,0,"",,
2025-02-04 18:18:12,"Legs 75H",43m,"Cable Pull Through",2,40.0,14,0,0,,,
2025-02-04 18:18:12,"Legs 75H",43m,"Cable Pull Through",3,40.0,15,0,0,,,
2025-02-05 21:16:58,"Superset Day",51m,"Twist Curls",1,20.0,14,0,0,"","",9
2025-02-05 21:16:58,"Superset Day",51m,"Twist Curls",2,20.0,14,0,0,,,9
2025-02-05 21:16:58,"Superset Day",51m,"Twist Curls",3,20.0,14,0,0,,,9.5
2025-02-05 21:16:58,"Superset Day",51m,"Twist Curls",4,20.0,14,0,0,,,9.5
2025-02-05 21:16:58,"Superset Day",51m,"Pull Up",1,0,6,0,0,"",,
2025-02-05 21:16:58,"Superset Day",51m,"Pull Up",2,0,6,0,0,,,
2025-02-05 21:16:58,"Superset Day",51m,"Pull Up",3,0,6,0,0,,,
2025-02-05 21:16:58,"Superset Day",51m,"Pull Up",4,0,6,0,0,,,
2025-02-05 21:16:58,"Superset Day",51m,"Back Extension",1,35.0,15,0,0,"",,9.5
2025-02-05 21:16:58,"Superset Day",51m,"Back Extension",2,35.0,14,0,0,,,9.5
2025-02-05 21:16:58,"Superset Day",51m,"Back Extension",3,35.0,15,0,0,,,9.5
2025-02-05 21:16:58,"Superset Day",51m,"Back Extension",4,35.0,15,0,0,,,9.5
2025-02-05 21:16:58,"Superset Day",51m,"Overhead Plate Lift",1,35.0,14,0,0,"",,
2025-02-05 21:16:58,"Superset Day",51m,"Overhead Plate Lift",2,35.0,14,0,0,,,
2025-02-05 21:16:58,"Superset Day",51m,"Overhead Plate Lift",3,35.0,15,0,0,,,9.5
2025-02-05 21:16:58,"Superset Day",51m,"Overhead Plate Lift",4,35.0,15,0,0,,,
2025-02-05 21:16:58,"Superset Day",51m,"Forearm Db Curl ",1,50.0,18,0,0,"",,
2025-02-05 21:16:58,"Superset Day",51m,"Forearm Db Curl ",2,50.0,18,0,0,,,
2025-02-05 21:16:58,"Superset Day",51m,"Forearm Db Curl ",3,50.0,18,0,0,,,
2025-02-05 21:16:58,"Superset Day",51m,"Front Raise (Plate)",1,25.0,15,0,0,"",,
2025-02-05 21:16:58,"Superset Day",51m,"Front Raise (Plate)",2,25.0,15,0,0,,,
2025-02-05 21:16:58,"Superset Day",51m,"Front Raise (Plate)",3,25.0,15,0,0,,,
2025-02-05 21:16:58,"Superset Day",51m,"Front Raise (Plate)",4,25.0,15,0,0,,,
2025-02-06 16:39:57,"Chest / Tris (Day 1)",44m,"Bench Press (Barbell)",1,115.0,17,0,0,"","",
2025-02-06 16:39:57,"Chest / Tris (Day 1)",44m,"Bench Press (Barbell)",2,115.0,17,0,0,,,9
2025-02-06 16:39:57,"Chest / Tris (Day 1)",44m,"Bench Press (Barbell)",3,115.0,14,0,0,,,9.5
2025-02-06 16:39:57,"Chest / Tris (Day 1)",44m,"Bench Press (Barbell)",4,115.0,14,0,0,,,9.5
2025-02-06 16:39:57,"Chest / Tris (Day 1)",44m,"Bench Press (Barbell)",5,115.0,14,0,0,,,9.5
2025-02-06 16:39:57,"Chest / Tris (Day 1)",44m,"Triceps Pushdown (Cable - Straight Bar)",1,40.0,14,0,0,"",,9
2025-02-06 16:39:57,"Chest / Tris (Day 1)",44m,"Triceps Pushdown (Cable - Straight Bar)",2,40.0,15,0,0,,,9.5
2025-02-06 16:39:57,"Chest / Tris (Day 1)",44m,"Triceps Pushdown (Cable - Straight Bar)",3,40.0,15,0,0,,,9.5
2025-02-06 16:39:57,"Chest / Tris (Day 1)",44m,"Triceps Pushdown (Cable - Straight Bar)",4,40.0,14,0,0,,,9
2025-02-06 16:39:57,"Chest / Tris (Day 1)",44m,"High To Low Chest Cable Fly ",1,20.0,16,0,0,"",,
2025-02-06 16:39:57,"Chest / Tris (Day 1)",44m,"High To Low Chest Cable Fly ",2,20.0,16,0,0,,,
2025-02-06 16:39:57,"Chest / Tris (Day 1)",44m,"High To Low Chest Cable Fly ",3,20.0,17,0,0,,,9.5
2025-02-06 16:39:57,"Chest / Tris (Day 1)",44m,"High To Low Chest Cable Fly ",4,20.0,16,0,0,,,9.5
2025-02-06 16:39:57,"Chest / Tris (Day 1)",44m,"Overhead Triceps Extension W/ Rope",1,30.0,16,0,0,"",,9
2025-02-06 16:39:57,"Chest / Tris (Day 1)",44m,"Overhead Triceps Extension W/ Rope",2,30.0,15,0,0,,,9
2025-02-06 16:39:57,"Chest / Tris (Day 1)",44m,"Overhead Triceps Extension W/ Rope",3,30.0,14,0,0,,,9.5
2025-02-06 16:39:57,"Chest / Tris (Day 1)",44m,"Overhead Triceps Extension W/ Rope",4,30.0,14,0,0,,,9
2025-02-07 21:03:19,"Back / Bis (Day 1)",56m,"Bent Over Row (Barbell)",1,115.0,16,0,0,"","",8.5
2025-02-07 21:03:19,"Back / Bis (Day 1)",56m,"Bent Over Row (Barbell)",2,115.0,16,0,0,,,9
2025-02-07 21:03:19,"Back / Bis (Day 1)",56m,"Bent Over Row (Barbell)",3,115.0,16,0,0,,,10
2025-02-07 21:03:19,"Back / Bis (Day 1)",56m,"Bent Over Row (Barbell)",4,115.0,14,0,0,,,9.5
2025-02-07 21:03:19,"Back / Bis (Day 1)",56m,"Bent Over Row (Barbell)",5,115.0,13,0,0,,,9.5
2025-02-07 21:03:19,"Back / Bis (Day 1)",56m,"Bicep Curl (Dumbbell)",1,25.0,13,0,0,"",,
2025-02-07 21:03:19,"Back / Bis (Day 1)",56m,"Bicep Curl (Dumbbell)",2,25.0,13,0,0,,,
2025-02-07 21:03:19,"Back / Bis (Day 1)",56m,"Bicep Curl (Dumbbell)",3,25.0,13,0,0,,,
2025-02-07 21:03:19,"Back / Bis (Day 1)",56m,"Bicep Curl (Dumbbell)",4,25.0,13,0,0,,,
2025-02-07 21:03:19,"Back / Bis (Day 1)",56m,"Lat Pulldown - Underhand (Band)",1,100.0,14,0,0,"",,8.5
2025-02-07 21:03:19,"Back / Bis (Day 1)",56m,"Lat Pulldown - Underhand (Band)",2,100.0,14,0,0,,,9
2025-02-07 21:03:19,"Back / Bis (Day 1)",56m,"Lat Pulldown - Underhand (Band)",3,100.0,13,0,0,,,9
2025-02-07 21:03:19,"Back / Bis (Day 1)",56m,"Lat Pulldown - Underhand (Band)",4,100.0,13,0,0,,,9
2025-02-07 21:03:19,"Back / Bis (Day 1)",56m,"Concentration Curl (Dumbbell)",1,20.0,10,0,0,"",,
2025-02-07 21:03:19,"Back / Bis (Day 1)",56m,"Concentration Curl (Dumbbell)",2,20.0,10,0,0,,,
2025-02-07 21:03:19,"Back / Bis (Day 1)",56m,"Concentration Curl (Dumbbell)",3,20.0,12,0,0,,,
2025-02-08 19:25:04,"Shoulders",44m,"Strict Military Press (Barbell)",1,85.0,15,0,0,"","",9
2025-02-08 19:25:04,"Shoulders",44m,"Strict Military Press (Barbell)",2,85.0,15,0,0,,,9.5
2025-02-08 19:25:04,"Shoulders",44m,"Strict Military Press (Barbell)",3,85.0,15,0,0,,,9.5
2025-02-08 19:25:04,"Shoulders",44m,"Strict Military Press (Barbell)",4,85.0,14,0,0,,,9.5
2025-02-08 19:25:04,"Shoulders",44m,"Lateral Raise (Cable)",1,10.0,15,0,0,"",,9
2025-02-08 19:25:04,"Shoulders",44m,"Lateral Raise (Cable)",2,10.0,15,0,0,,,9
2025-02-08 19:25:04,"Shoulders",44m,"Lateral Raise (Cable)",3,15.0,8,0,0,,,10
2025-02-08 19:25:04,"Shoulders",44m,"Lateral Raise (Cable)",4,10.0,15,0,0,,,9.5
2025-02-08 19:25:04,"Shoulders",44m,"Arnold Press (Dumbbell)",1,20.0,14,0,0,"",,9
2025-02-08 19:25:04,"Shoulders",44m,"Arnold Press (Dumbbell)",2,20.0,13,0,0,,,9
2025-02-08 19:25:04,"Shoulders",44m,"Arnold Press (Dumbbell)",3,20.0,13,0,0,,,9
2025-02-08 19:25:04,"Shoulders",44m,"Arnold Press (Dumbbell)",4,20.0,12,0,0,,,9
2025-02-08 19:25:04,"Shoulders",44m,"Reverse Fly (Cable)",1,10.0,12,0,0,"",,
2025-02-08 19:25:04,"Shoulders",44m,"Reverse Fly (Cable)",2,10.0,11,0,0,,,
2025-02-08 19:25:04,"Shoulders",44m,"Reverse Fly (Cable)",3,10.0,11,0,0,,,
2025-02-08 19:25:04,"Shoulders",44m,"Reverse Fly (Cable)",4,10.0,10,0,0,,,
2025-02-09 15:16:01,"Boxing Day",1h 12m,"Plank",1,0,0,0,60,"","",
2025-02-09 15:16:01,"Boxing Day",1h 12m,"Plank",2,0,0,0,60,,,
2025-02-09 15:16:01,"Boxing Day",1h 12m,"Plank",3,0,0,0,60,,,
2025-02-09 15:16:01,"Boxing Day",1h 12m,"Plank",4,0,0,0,60,,,
2025-02-09 15:16:01,"Boxing Day",1h 12m,"Plank",5,0,0,0,60,,,
2025-02-09 15:16:01,"Boxing Day",1h 12m,"Peck Stretch With Cables (In To Out)",1,5.0,14,0,0,"",,
2025-02-09 15:16:01,"Boxing Day",1h 12m,"Peck Stretch With Cables (In To Out)",2,5.0,14,0,0,,,
2025-02-09 15:16:01,"Boxing Day",1h 12m,"Peck Stretch With Cables (In To Out)",3,5.0,14,0,0,,,
2025-02-09 15:16:01,"Boxing Day",1h 12m,"Peck Stretch With Cables (In To Out)",4,5.0,14,0,0,,,
2025-02-09 15:16:01,"Boxing Day",1h 12m,"Peck Stretch With Cables (Out To In)",1,5.0,14,0,0,"",,
2025-02-09 15:16:01,"Boxing Day",1h 12m,"Peck Stretch With Cables (Out To In)",2,5.0,14,0,0,,,
2025-02-09 15:16:01,"Boxing Day",1h 12m,"Peck Stretch With Cables (Out To In)",3,5.0,14,0,0,,,
2025-02-09 15:16:01,"Boxing Day",1h 12m,"Peck Stretch With Cables (Out To In)",4,5.0,14,0,0,,,
2025-02-10 19:46:08,"Chest / Tris (Day 2)",48m,"Incline Bench Press (Barbell)",1,105.00000000000001,15,0,0,"","",8.5
2025-02-10 19:46:08,"Chest / Tris (Day 2)",48m,"Incline Bench Press (Barbell)",2,105.0,16,0,0,,,9
2025-02-10 19:46:08,"Chest / Tris (Day 2)",48m,"Incline Bench Press (Barbell)",3,115.0,12,0,0,,,9
2025-02-10 19:46:08,"Chest / Tris (Day 2)",48m,"Incline Bench Press (Barbell)",4,115.0,12,0,0,,,9.5
2025-02-10 19:46:08,"Chest / Tris (Day 2)",48m,"Triceps Rope Pushdown",1,40.0,14,0,0,"",,
2025-02-10 19:46:08,"Chest / Tris (Day 2)",48m,"Triceps Rope Pushdown",2,40.0,14,0,0,,,9
2025-02-10 19:46:08,"Chest / Tris (Day 2)",48m,"Triceps Rope Pushdown",3,40.0,14,0,0,,,9
2025-02-10 19:46:08,"Chest / Tris (Day 2)",48m,"Triceps Rope Pushdown",4,40.0,14,0,0,,,9.5
2025-02-10 19:46:08,"Chest / Tris (Day 2)",48m,"Cable Fly",1,40.0,15,0,0,"",,9
2025-02-10 19:46:08,"Chest / Tris (Day 2)",48m,"Cable Fly",2,40.0,15,0,0,,,9
2025-02-10 19:46:08,"Chest / Tris (Day 2)",48m,"Cable Fly",3,40.0,15,0,0,,,9
2025-02-10 19:46:08,"Chest / Tris (Day 2)",48m,"Cable Fly",4,40.0,15,0,0,,,9
2025-02-10 19:46:08,"Chest / Tris (Day 2)",48m,"Cable Fly",5,40.0,15,0,0,,,9.5
2025-02-10 19:46:08,"Chest / Tris (Day 2)",48m,"Bench Dip",1,35.0,20,0,0,"",,
2025-02-10 19:46:08,"Chest / Tris (Day 2)",48m,"Bench Dip",2,35.0,20,0,0,,,
2025-02-10 19:46:08,"Chest / Tris (Day 2)",48m,"Bench Dip",3,35.0,20,0,0,,,
2025-02-10 19:46:08,"Chest / Tris (Day 2)",48m,"Bench Dip",4,35.0,20,0,0,,,
2025-02-11 19:03:01,"BB2",46m,"Hammer Curl (Cable)",1,40.0,14,0,0,"","",9
2025-02-11 19:03:01,"BB2",46m,"Hammer Curl (Cable)",2,40.0,14,0,0,,,9
2025-02-11 19:03:01,"BB2",46m,"Hammer Curl (Cable)",3,40.0,15,0,0,,,9.5
2025-02-11 19:03:01,"BB2",46m,"Hammer Curl (Cable)",4,40.0,15,0,0,,,10
2025-02-11 19:03:01,"BB2",46m,"Lat Pulldown (Cable)",1,120.0,12,0,0,"",,
2025-02-11 19:03:01,"BB2",46m,"Lat Pulldown (Cable)",2,120.0,14,0,0,,,9.5
2025-02-11 19:03:01,"BB2",46m,"Lat Pulldown (Cable)",3,120.0,14,0,0,,,9.5
2025-02-11 19:03:01,"BB2",46m,"Lat Pulldown (Cable)",4,120.0,14,0,0,,,10
2025-02-11 19:03:01,"BB2",46m,"Ez Bar Curl",1,30.0,16,0,0,"",,9
2025-02-11 19:03:01,"BB2",46m,"Ez Bar Curl",2,30.0,16,0,0,,,9
2025-02-11 19:03:01,"BB2",46m,"Ez Bar Curl",3,40.0,12,0,0,,,9
2025-02-11 19:03:01,"BB2",46m,"Ez Bar Curl",4,40.0,12,0,0,,,9
2025-02-11 19:03:01,"BB2",46m,"Bent Over Pulldown",1,40.0,14,0,0,"",,9
2025-02-11 19:03:01,"BB2",46m,"Bent Over Pulldown",2,40.0,14,0,0,,,9
2025-02-11 19:03:01,"BB2",46m,"Bent Over Pulldown",3,40.0,14,0,0,,,9
2025-02-11 19:03:01,"BB2",46m,"Bent Over Pulldown",4,40.0,14,0,0,,,9.5
2025-02-11 19:03:01,"BB2",46m,"Pull Up",1,0,6,0,0,"",,
2025-02-12 18:16:25,"Superset Day",48m,"Twist Curls",1,20.0,14,0,0,"","",
2025-02-12 18:16:25,"Superset Day",48m,"Twist Curls",2,20.0,14,0,0,,,
2025-02-12 18:16:25,"Superset Day",48m,"Twist Curls",3,20.0,14,0,0,,,
2025-02-12 18:16:25,"Superset Day",48m,"Twist Curls",4,20.0,15,0,0,,,
2025-02-12 18:16:25,"Superset Day",48m,"Chin Up",1,0,7,0,0,"",,
2025-02-12 18:16:25,"Superset Day",48m,"Chin Up",2,0,7,0,0,,,
2025-02-12 18:16:25,"Superset Day",48m,"Chin Up",3,0,6,0,0,,,
2025-02-12 18:16:25,"Superset Day",48m,"Chin Up",4,0,6,0,0,,,
2025-02-12 18:16:25,"Superset Day",48m,"Back Extension",1,35.0,16,0,0,"",,
2025-02-12 18:16:25,"Superset Day",48m,"Back Extension",2,35.0,15,0,0,,,
2025-02-12 18:16:25,"Superset Day",48m,"Back Extension",3,45.0,12,0,0,,,
2025-02-12 18:16:25,"Superset Day",48m,"Back Extension",4,45.0,12,0,0,,,
2025-02-12 18:16:25,"Superset Day",48m,"Overhead Plate Lift",1,35.0,15,0,0,"",,
2025-02-12 18:16:25,"Superset Day",48m,"Overhead Plate Lift",2,35.0,15,0,0,,,
2025-02-12 18:16:25,"Superset Day",48m,"Overhead Plate Lift",3,45.0,12,0,0,,,
2025-02-12 18:16:25,"Superset Day",48m,"Overhead Plate Lift",4,45.0,12,0,0,,,
2025-02-12 18:16:25,"Superset Day",48m,"Forearm Db Curl ",1,50.0,19,0,0,"",,
2025-02-12 18:16:25,"Superset Day",48m,"Forearm Db Curl ",2,50.0,19,0,0,,,
2025-02-12 18:16:25,"Superset Day",48m,"Forearm Db Curl ",3,50.0,18,0,0,,,
2025-02-12 18:16:25,"Superset Day",48m,"Forearm Db Curl ",4,50.0,18,0,0,,,
2025-02-12 18:16:25,"Superset Day",48m,"Front Raise (Plate)",1,45.0,12,0,0,"",,
2025-02-12 18:16:25,"Superset Day",48m,"Front Raise (Plate)",2,45.0,12,0,0,,,
2025-02-12 18:16:25,"Superset Day",48m,"Front Raise (Plate)",3,45.0,12,0,0,,,
2025-02-12 18:16:25,"Superset Day",48m,"Front Raise (Plate)",4,45.0,12,0,0,,,
2025-02-13 16:09:28,"Legs",43m,"Squat (Barbell)",1,45.0,10,0,0,"","",
2025-02-13 16:09:28,"Legs",43m,"Squat (Barbell)",2,115.0,13,0,0,,,
2025-02-13 16:09:28,"Legs",43m,"Squat (Barbell)",3,115.0,14,0,0,,,
2025-02-13 16:09:28,"Legs",43m,"Squat (Barbell)",4,115.0,14,0,0,,,
2025-02-13 16:09:28,"Legs",43m,"Squat (Barbell)",5,115.0,13,0,0,,,
2025-02-13 16:09:28,"Legs",43m,"Romanian Deadlift (Dumbbell)",1,80.0,17,0,0,"",,
2025-02-13 16:09:28,"Legs",43m,"Romanian Deadlift (Dumbbell)",2,80.0,17,0,0,,,
2025-02-13 16:09:28,"Legs",43m,"Romanian Deadlift (Dumbbell)",3,80.0,17,0,0,,,
2025-02-13 16:09:28,"Legs",43m,"Romanian Deadlift (Dumbbell)",4,80.0,17,0,0,,,
2025-02-13 16:09:28,"Legs",43m,"Standing Calf Raise (Barbell)",1,155.0,14,0,0,"",,
2025-02-13 16:09:28,"Legs",43m,"Standing Calf Raise (Barbell)",2,155.0,14,0,0,,,
2025-02-13 16:09:28,"Legs",43m,"Standing Calf Raise (Barbell)",3,155.0,13,0,0,,,
2025-02-13 16:09:28,"Legs",43m,"Standing Calf Raise (Barbell)",4,155.0,13,0,0,,,
2025-02-13 16:09:28,"Legs",43m,"Cable Pull Through",1,50.0,13,0,0,"",,
2025-02-13 16:09:28,"Legs",43m,"Cable Pull Through",2,50.0,13,0,0,,,
2025-02-13 16:09:28,"Legs",43m,"Cable Pull Through",3,50.0,13,0,0,,,
2025-02-14 16:08:37,"Chest / Tris (Day 1)",42m,"Bench Press (Barbell)",1,125.0,14,0,0,"","",8.5
2025-02-14 16:08:37,"Chest / Tris (Day 1)",42m,"Bench Press (Barbell)",2,125.0,14,0,0,,,9
2025-02-14 16:08:37,"Chest / Tris (Day 1)",42m,"Bench Press (Barbell)",3,125.0,13,0,0,,,9
2025-02-14 16:08:37,"Chest / Tris (Day 1)",42m,"Bench Press (Barbell)",4,125.0,11,0,0,,,9
2025-02-14 16:08:37,"Chest / Tris (Day 1)",42m,"Bench Press (Barbell)",5,125.0,12,0,0,,,9.5
2025-02-14 16:08:37,"Chest / Tris (Day 1)",42m,"Triceps Pushdown (Cable - Straight Bar)",1,40.0,15,0,0,"",,9
2025-02-14 16:08:37,"Chest / Tris (Day 1)",42m,"Triceps Pushdown (Cable - Straight Bar)",2,40.0,15,0,0,,,9
2025-02-14 16:08:37,"Chest / Tris (Day 1)",42m,"Triceps Pushdown (Cable - Straight Bar)",3,40.0,15,0,0,,,9.5
2025-02-14 16:08:37,"Chest / Tris (Day 1)",42m,"Triceps Pushdown (Cable - Straight Bar)",4,40.0,15,0,0,,,9.5
2025-02-14 16:08:37,"Chest / Tris (Day 1)",42m,"High To Low Chest Cable Fly ",1,20.0,17,0,0,"",,9
2025-02-14 16:08:37,"Chest / Tris (Day 1)",42m,"High To Low Chest Cable Fly ",2,20.0,17,0,0,,,9.5
2025-02-14 16:08:37,"Chest / Tris (Day 1)",42m,"High To Low Chest Cable Fly ",3,25.0,12,0,0,,,9
2025-02-14 16:08:37,"Chest / Tris (Day 1)",42m,"High To Low Chest Cable Fly ",4,25.0,12,0,0,,,9
2025-02-14 16:08:37,"Chest / Tris (Day 1)",42m,"Overhead Triceps Extension W/ Rope",1,35.0,14,0,0,"",,9.5
2025-02-14 16:08:37,"Chest / Tris (Day 1)",42m,"Overhead Triceps Extension W/ Rope",2,35.0,13,0,0,,,9.5
2025-02-14 16:08:37,"Chest / Tris (Day 1)",42m,"Overhead Triceps Extension W/ Rope",3,35.0,12,0,0,,,9.5
2025-02-14 16:08:37,"Chest / Tris (Day 1)",42m,"Overhead Triceps Extension W/ Rope",4,35.0,11,0,0,,,
2025-02-15 16:54:35,"BB1",45m,"Bent Over Row (Barbell)",1,125.0,14,0,0,"","",9
2025-02-15 16:54:35,"BB1",45m,"Bent Over Row (Barbell)",2,125.0,14,0,0,,,9
2025-02-15 16:54:35,"BB1",45m,"Bent Over Row (Barbell)",3,125.0,13,0,0,,,9
2025-02-15 16:54:35,"BB1",45m,"Bent Over Row (Barbell)",4,125.0,13,0,0,,,9.5
2025-02-15 16:54:35,"BB1",45m,"Bent Over Row (Barbell)",5,125.0,12,0,0,,,9.5
2025-02-15 16:54:35,"BB1",45m,"Bicep Curl (Cable)",1,25.0,9,0,0,"",,
2025-02-15 16:54:35,"BB1",45m,"Bicep Curl (Cable)",2,25.0,10,0,0,,,9.5
2025-02-15 16:54:35,"BB1",45m,"Bicep Curl (Cable)",3,25.0,9,0,0,,,9
2025-02-15 16:54:35,"BB1",45m,"Bicep Curl (Cable)",4,25.0,9,0,0,,,9
2025-02-15 16:54:35,"BB1",45m,"Lat Pulldown - Underhand (Band)",1,100.0,14,0,0,"",,8.5
2025-02-15 16:54:35,"BB1",45m,"Lat Pulldown - Underhand (Band)",2,100.0,15,0,0,,,
2025-02-15 16:54:35,"BB1",45m,"Lat Pulldown - Underhand (Band)",3,110.0,12,0,0,,,
2025-02-15 16:54:35,"BB1",45m,"Lat Pulldown - Underhand (Band)",4,110.0,12,0,0,,,
2025-02-15 16:54:35,"BB1",45m,"Concentration Curl (Dumbbell)",1,20.0,11,0,0,"",,
2025-02-15 16:54:35,"BB1",45m,"Concentration Curl (Dumbbell)",2,20.0,11,0,0,,,
2025-02-15 16:54:35,"BB1",45m,"Concentration Curl (Dumbbell)",3,20.0,11,0,0,,,
2025-02-16 20:52:09,"Shoulders",44m,"Strict Military Press (Barbell)",1,85.0,14,0,0,"","",
2025-02-16 20:52:09,"Shoulders",44m,"Strict Military Press (Barbell)",2,85.0,16,0,0,,,9
2025-02-16 20:52:09,"Shoulders",44m,"Strict Military Press (Barbell)",3,95.0,12,0,0,,,9.5
2025-02-16 20:52:09,"Shoulders",44m,"Strict Military Press (Barbell)",4,95.0,10,0,0,,,9.5
2025-02-16 20:52:09,"Shoulders",44m,"Lateral Raise (Cable)",1,10.0,15,0,0,"",,
2025-02-16 20:52:09,"Shoulders",44m,"Lateral Raise (Cable)",2,10.0,15,0,0,,,
2025-02-16 20:52:09,"Shoulders",44m,"Lateral Raise (Cable)",3,15.0,8,0,0,,,9.5
2025-02-16 20:52:09,"Shoulders",44m,"Lateral Raise (Cable)",4,10.0,16,0,0,,,9.5
2025-02-16 20:52:09,"Shoulders",44m,"Arnold Press (Dumbbell)",1,20.0,14,0,0,"",,9
2025-02-16 20:52:09,"Shoulders",44m,"Arnold Press (Dumbbell)",2,20.0,14,0,0,,,9.5
2025-02-16 20:52:09,"Shoulders",44m,"Arnold Press (Dumbbell)",3,20.0,13,0,0,,,9
2025-02-16 20:52:09,"Shoulders",44m,"Arnold Press (Dumbbell)",4,20.0,13,0,0,,,9
2025-02-16 20:52:09,"Shoulders",44m,"Reverse Fly (Cable)",1,10.0,13,0,0,"",,9
2025-02-16 20:52:09,"Shoulders",44m,"Reverse Fly (Cable)",2,10.0,12,0,0,,,9
2025-02-16 20:52:09,"Shoulders",44m,"Reverse Fly (Cable)",3,10.0,12,0,0,,,9.5
2025-02-16 20:52:09,"Shoulders",44m,"Reverse Fly (Cable)",4,10.0,11,0,0,,,9
2025-02-17 16:52:26,"Boxing Day",45m,"Plank",1,0,0,0,60,"","",
2025-02-17 16:52:26,"Boxing Day",45m,"Plank",2,0,0,0,60,,,
2025-02-17 16:52:26,"Boxing Day",45m,"Plank",3,0,0,0,60,,,
2025-02-17 16:52:26,"Boxing Day",45m,"Plank",4,0,0,0,60,,,
2025-02-17 16:52:26,"Boxing Day",45m,"Plank",5,0,0,0,60,,,
2025-02-17 16:52:26,"Boxing Day",45m,"Peck Stretch With Cables (In To Out)",1,5.0,14,0,0,"",,
2025-02-17 16:52:26,"Boxing Day",45m,"Peck Stretch With Cables (In To Out)",2,5.0,14,0,0,,,
2025-02-17 16:52:26,"Boxing Day",45m,"Peck Stretch With Cables (In To Out)",3,5.0,14,0,0,,,
2025-02-17 16:52:26,"Boxing Day",45m,"Peck Stretch With Cables (In To Out)",4,5.0,14,0,0,,,
2025-02-17 16:52:26,"Boxing Day",45m,"Peck Stretch With Cables (Out To In)",1,5.0,16,0,0,"",,
2025-02-17 16:52:26,"Boxing Day",45m,"Peck Stretch With Cables (Out To In)",2,10.0,15,0,0,,,
2025-02-17 16:52:26,"Boxing Day",45m,"Peck Stretch With Cables (Out To In)",3,10.0,15,0,0,,,
2025-02-17 16:52:26,"Boxing Day",45m,"Peck Stretch With Cables (Out To In)",4,10.0,15,0,0,,,
2025-02-18 18:07:05,"Chest / Tris (Day 2)",44m,"Triceps Rope Pushdown",1,50.0,12,0,0,"","",9
2025-02-18 18:07:05,"Chest / Tris (Day 2)",44m,"Triceps Rope Pushdown",2,50.0,12,0,0,,,9
2025-02-18 18:07:05,"Chest / Tris (Day 2)",44m,"Triceps Rope Pushdown",3,50.0,11,0,0,,,9
2025-02-18 18:07:05,"Chest / Tris (Day 2)",44m,"Triceps Rope Pushdown",4,50.0,10,0,0,,,9.5
2025-02-18 18:07:05,"Chest / Tris (Day 2)",44m,"Incline Bench Press (Smith Machine)",1,80.0,14,0,0,"",,9
2025-02-18 18:07:05,"Chest / Tris (Day 2)",44m,"Incline Bench Press (Smith Machine)",2,80.0,15,0,0,,,9.5
2025-02-18 18:07:05,"Chest / Tris (Day 2)",44m,"Incline Bench Press (Smith Machine)",3,80.0,15,0,0,,,9.5
2025-02-18 18:07:05,"Chest / Tris (Day 2)",44m,"Incline Bench Press (Smith Machine)",4,80.0,13,0,0,,,9.5
2025-02-18 18:07:05,"Chest / Tris (Day 2)",44m,"Bench Dip",1,25.0,26,0,0,"",,
2025-02-18 18:07:05,"Chest / Tris (Day 2)",44m,"Bench Dip",2,25.0,26,0,0,,,
2025-02-18 18:07:05,"Chest / Tris (Day 2)",44m,"Bench Dip",3,25.0,23,0,0,,,
2025-02-18 18:07:05,"Chest / Tris (Day 2)",44m,"Bench Dip",4,25.0,23,0,0,,,
2025-02-18 18:07:05,"Chest / Tris (Day 2)",44m,"Single Cable Fly",1,15.0,14,0,0,"",,9
2025-02-18 18:07:05,"Chest / Tris (Day 2)",44m,"Single Cable Fly",2,15.0,14,0,0,,,9.5
2025-02-18 18:07:05,"Chest / Tris (Day 2)",44m,"Single Cable Fly",3,15.0,13,0,0,,,9.5
2025-02-18 18:07:05,"Chest / Tris (Day 2)",44m,"Single Cable Fly",4,15.0,13,0,0,,,10
2025-02-19 17:30:53,"BB2",43m,"Hammer Curl (Cable)",1,40.0,15,0,0,"","",
2025-02-19 17:30:53,"BB2",43m,"Hammer Curl (Cable)",2,45.0,14,0,0,,,9
2025-02-19 17:30:53,"BB2",43m,"Hammer Curl (Cable)",3,45.0,12,0,0,,,9
